TruthStatus	SDQC_Labels
1	[[3, 0.0], [3, 0.18608414239482202], [3, 0.22459546925566343], [3, 1.0]]
1	[[3, 0.0], [3, 0.15436241610738255], [3, 0.18630872483221478], [3, 1.0]]
1	[[3, 0.0], [3, 0.08053221288515407], [3, 0.09719887955182073], [0, 0.11610644257703082], [3, 0.642436974789916], [3, 1.0]]
1	[[3, 0.0], [3, 0.03618628067967275], [3, 0.04367526746381372], [3, 0.05418502202643172], [3, 0.6198237885462555], [3, 1.0]]
1	[[3, 0.0], [3, 0.05660005906093119], [3, 0.06831381041441087], [3, 0.08475243626341175], [3, 0.9694851855497588], [3, 1.0]]
1	[[3, 0.0], [3, 0.011278269226997234], [3, 0.013612380597454054], [3, 0.3459388423592178], [3, 0.9120687287919502], [3, 1.0]]
1	[[3, 0.0], [3, 0.06756756756756757], [3, 0.08155111633372503], [0, 0.09741480611045829], [3, 0.32737955346651], [3, 0.427144535840188], [3, 1.0]]
1	[[3, 0.0], [3, 0.01032909391391823], [3, 0.012466767263059567], [3, 0.3168247467126536], [3, 0.8353093339081699], [3, 0.9509772221024646], [3, 1.0]]
1	[[3, 0]]
1	[[0, 0.0], [3, 1.0]]
1	[[0, 0.0], [3, 1.0]]
1	[[0, 0.0], [2, 0.19633293814643718], [3, 0.20440701524876334], [3, 1.0]]
1	[[1, 0]]
1	[[3, 0.0], [3, 1.0]]
1	[[3, 0.0], [3, 1.0]]
1	[[3, 0.0], [3, 1.0]]
1	[[0, 0.0], [3, 1.0]]
1	[[0, 0]]
2	[[3, 0.0], [3, 0.00735430308444919], [0, 0.010982425939444124], [3, 0.8876044583419588], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0.0], [3, 0.28667155271699296], [3, 1.0]]
2	[[0, 0.0], [3, 0.5988626421697287], [3, 1.0]]
2	[[0, 0.0], [3, 0.1765198891109535], [3, 1.0]]
2	[[0, 0.0], [3, 0.4544404665665781], [3, 1.0]]
2	[[0, 0.0], [3, 0.8826828174069089], [3, 0.9306864064602961], [3, 1.0]]
2	[[0, 0.0], [0, 0.4820914556385498], [3, 0.6276917471306249], [3, 0.6811441063946074], [3, 0.8492621606850064], [0, 1.0]]
2	[[3, 0.0], [0, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[0, 0.0], [3, 0.17534328136047334], [3, 0.437911658542031], [3, 1.0]]
2	[[0, 0.0], [0, 0.1450498068713153], [3, 0.586196381378329], [3, 1.0]]
2	[[0, 0.0], [0, 0.1261380712454698], [3, 0.5097675240873332], [3, 0.538407142225758], [3, 1.0]]
2	[[0, 0.0], [0, 0.017944494045747772], [3, 0.021037938709555726], [0, 0.033462017278020194], [3, 1.0]]
2	[[0, 0.0], [0, 0.24322481677177432], [3, 0.2851542525992841], [0, 0.4535537753536731], [3, 0.9222771433441281], [3, 1.0]]
2	[[0, 0.0], [0, 0.01795397642203797], [3, 0.02104905574917276], [0, 0.03347969955083605], [3, 0.15677960770498608], [0, 0.16500798933078345], [3, 0.23250839823354008], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 0.026806802078412847], [3, 1.0]]
2	[[3, 0.0], [3, 0.4989010989010989], [3, 0.9230769230769231], [3, 1.0]]
2	[[3, 0.0], [3, 0.015310510923791501], [3, 1.0]]
2	[[0, 0.0], [3, 0.16209034543844109], [3, 0.6368467670504872], [3, 1.0]]
2	[[2, 0.0], [3, 0.003730191397406874], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0.0], [3, 0.7986278509178565], [3, 1.0]]
2	[[0, 0.0], [3, 0.471206205571295], [3, 1.0]]
2	[[0, 0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0]]
2	[[3, 0.0], [0, 0.14723019392990694], [3, 1.0]]
2	[[3, 0]]
2	[[0, 0.0], [0, 1.0]]
2	[[0, 0.0], [3, 0.324585635359116], [3, 1.0]]
2	[[0, 0.0], [3, 0.002340194584690148], [3, 1.0]]
2	[[0, 0.0], [3, 0.7989442815249267], [3, 1.0]]
2	[[0, 0.0], [0, 0.19540930045823932], [0, 0.7006492877216784], [3, 1.0]]
2	[[0, 0.0], [0, 0.04210102456265939], [0, 0.15095521453178828], [3, 1.0]]
2	[[0, 0.0], [3, 0.009031861332103463], [3, 0.06207002575041316], [3, 1.0]]
2	[[0, 0.0], [3, 0.5029546225868918], [3, 0.7706673853586473], [3, 1.0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[0, 0]]
2	[[2, 0.0], [3, 0.9330303222935605], [3, 1.0]]
2	[[1, 0.0], [1, 1.0]]
2	[[1, 0.0], [1, 0.10817411291481109], [3, 0.7997414164631519], [3, 1.0]]
2	[[1, 0.0], [1, 0.039610731194108365], [3, 0.1545502367175171], [3, 1.0]]
2	[[1, 0.0], [3, 0.06751282051282051], [3, 0.0717051282051282], [3, 0.07575641025641025], [1, 0.07793589743589743], [3, 0.07976923076923077], [3, 0.08278205128205128], [3, 0.3736923076923077], [3, 0.4381923076923077], [3, 0.49173076923076925], [3, 0.5121153846153846], [3, 0.728948717948718], [3, 0.9046794871794872], [3, 0.9112948717948718], [3, 0.9237307692307692], [3, 0.9303974358974358], [3, 0.9978205128205129], [3, 1.0]]
2	[[2, 0.0], [3, 1.0]]
2	[[2, 0.0], [3, 0.8623948161814337], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 0.7113698158005591], [3, 0.9730402481522613], [3, 1.0]]
2	[[3, 0.0], [3, 0.24840137727496311], [3, 0.9734382685686178], [3, 1.0]]
2	[[3, 0.0], [3, 0.430778739184178], [3, 0.5797280593325093], [3, 1.0]]
2	[[3, 0.0], [3, 0.030606060606060605], [3, 0.3126060606060606], [3, 0.6277575757575757], [3, 1.0]]
2	[[3, 0.0], [3, 0.04077842377260982], [3, 0.41650516795865633], [3, 0.4846576227390181], [3, 0.8480297157622739], [3, 1.0]]
2	[[3, 0.0], [3, 0.023159825728044026], [3, 0.20687915615684477], [3, 0.22467324008254988], [3, 0.2343957807842238], [3, 0.28131162577390506], [3, 0.4910800275166246], [3, 0.6032102728731942], [3, 1.0]]
2	[[3, 0.0], [3, 0.022400638750887155], [3, 0.22879701916252662], [3, 0.2662349183818311], [3, 0.42516855926188785], [3, 0.5733676366217175], [3, 0.7253814762242725], [3, 0.778832505322924], [3, 0.9155872959545777], [3, 0.9257452093683464], [3, 1.0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 0.43596059113300495], [3, 1.0]]
2	[[3, 0.0], [3, 0.37901498929336186], [3, 1.0]]
2	[[3, 0]]
2	[[3, 0.0], [3, 0.9011612903225806], [3, 0.9882580645161291], [3, 1.0]]
2	[[3, 0.0], [3, 0.004781717692355462], [3, 0.00794882941066882], [3, 0.015307706638514563], [3, 0.21899646028690306], [3, 0.3500589952182823], [3, 0.3553996149785754], [3, 0.46019375271688506], [3, 0.4673352791405328], [3, 0.5357076321182388], [3, 1.0]]
2	[[3, 0.0], [3, 0.14691203992514038], [3, 0.6428571428571429], [3, 1.0]]
2	[[3, 0.0], [3, 0.5616950560864147], [3, 1.0]]
2	[[3, 0.0], [3, 0.03610002269602019], [3, 1.0]]
2	[[1, 0]]
2	[[3, 0]]
2	[[0, 0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[0, 0.0], [1, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[1, 0.0], [3, 0.22344799919767325], [3, 1.0]]
2	[[1, 0.0], [3, 0.4495560936238902], [3, 1.0]]
2	[[1, 0.0], [3, 0.054287176238395754], [3, 0.05972076703784021], [3, 1.0]]
2	[[1, 0.0], [3, 0.2722052535125229], [3, 0.2873549175320709], [3, 1.0]]
2	[[1, 0.0], [3, 0.02505876663180034], [3, 0.026453419711846678], [3, 1.0]]
2	[[1, 0.0], [3, 0.26055432113203136], [3, 0.2866331423225354], [3, 0.9490118114840369], [3, 1.0]]
2	[[1, 0.0], [3, 0.22235528942115768], [3, 0.24461077844311377], [3, 0.8098802395209581], [3, 1.0]]
2	[[1, 0.0], [3, 0.09279466888796335], [3, 0.10208246563931696], [3, 0.3379841732611412], [3, 1.0]]
2	[[1, 0.0], [3, 0.1657368146990999], [3, 0.18232537380049096], [3, 0.6036598973443428], [3, 0.6514170943985718], [3, 1.0]]
2	[[1, 0.0], [3, 0.09354662635932318], [3, 0.10290968635848344], [3, 0.3407230129739262], [3, 0.36767854893563423], [3, 1.0]]
2	[[1, 0.0], [3, 0.055411858336649425], [3, 0.1974482690011938], [3, 0.33771886191802625], [3, 0.4318792280143255], [3, 1.0]]
2	[[1, 0.0], [3, 0.0583429349533885], [3, 0.2078925316853462], [3, 0.2180527914528124], [3, 0.22734890541531372], [3, 1.0]]
2	[[1, 0.0], [3, 0.1983794853530407], [3, 0.20942035437627993], [3, 0.506188229008993], [3, 0.972219748909269], [3, 1.0]]
2	[[1, 0.0], [3, 0.06258954406270191], [3, 0.06885411691996517], [3, 0.22796864904345873], [3, 0.37539680310138496], [3, 0.8918729106385369], [3, 1.0]]
2	[[1, 0.0], [3, 0.09224908910235177], [3, 0.09738323948327261], [3, 0.23538423318979795], [3, 0.3157916528651871], [3, 0.3418764491553494], [3, 1.0]]
2	[[1, 0.0], [3, 0.179662930408838], [3, 0.18966212402225627], [3, 0.45843077171195873], [3, 0.6150310458833965], [3, 0.6658334005322152], [3, 0.7309087976776066], [3, 0.8765422143375534], [3, 0.8950891057172808], [3, 0.9167002661075719], [3, 0.935085880170954], [3, 0.960567696153536], [3, 1.0]]
2	[[1, 0.0], [3, 0.17825426034082725], [3, 0.18817505400432036], [3, 0.45483638691095285], [3, 0.6102088167053364], [3, 0.6606128490279223], [3, 0.7251780142411393], [3, 0.8696695735658853], [3, 0.8880710456836547], [3, 0.9095127610208816], [3, 0.927754220337627], [3, 0.953036242899432], [3, 0.9723977918233458], [3, 1.0]]
2	[[3, 0.0], [3, 0.7892427689307767], [3, 1.0]]
2	[[2, 0]]
2	[[3, 0.0], [3, 0.9697207581025008], [3, 1.0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[1, 0.0], [3, 1.0]]
2	[[1, 0.0], [0, 0.475305463227377], [3, 1.0]]
2	[[1, 0.0], [0, 0.6482362330407023], [3, 0.6716999201915403], [3, 1.0]]
2	[[1, 0.0], [3, 0.3392498325519089], [3, 0.37460530092814087], [3, 0.4524925844416802], [3, 1.0]]
2	[[1, 0.0], [3, 0.16183926391888084], [3, 0.1725659562482396], [3, 0.1967890338935311], [3, 0.37728851751009296], [3, 0.7610787719462961], [3, 1.0]]
2	[[0, 0]]
2	[[3, 0.0], [3, 0.023599180753828754], [3, 0.9689725797083728], [3, 1.0]]
2	[[3, 0.0], [3, 0.031125267104785713], [3, 0.04426883844696206], [3, 0.5836390759182357], [3, 1.0]]
2	[[3, 0.0], [3, 0.035490989334314084], [3, 0.05047811695476278], [3, 0.6655020228025009], [3, 0.6760297903641045], [3, 0.6874770136079441], [3, 0.6937293122471497], [3, 1.0]]
2	[[3, 0.0], [3, 0.02169087690708325], [3, 0.030850495911887838], [3, 0.40673203899862326], [3, 0.4131662498946363], [3, 0.420162400606895], [3, 0.42398359135736563], [3, 1.0]]
2	[[3, 0.0], [3, 0.018532744382561937], [3, 0.0263587478394469], [3, 0.3475129633186096], [3, 0.35301037065488766], [3, 0.35898790090263105], [3, 0.6695314000384098], [3, 1.0]]
2	[[1, 0]]
